ID_Appel,Date_Appel,Agent,Duree_Traitement_Sec,Statut,Note_Satisfaction,Montant_Facture_EUR,Canal,Sujet,Appel_Traite,Appel_Repris,Conformite,NPS,Reclamation
APP-11582,20/05/2023,Julien Marchand,193,Non résolu,5.0,44.09,Téléphone,Souscription contrat,Oui,Non,Non conforme,4.0,Non
APP-11583,27/02/2023,Léa Girard,222,Résolu,5.0,38.23,TEL,Résiliation,Oui,Non,Conforme,,Non
APP-11584,27/01/2023,Karim Boudiaf,221,Non résolu,5.0,10.63,telephone,Litige paiement,Oui,Oui,,,Non
APP-11585,28/01/2023,Yanis Belkacem,172,Résolu,4.0,15.8,Téléphone,Litige paiement,Oui,Oui,Conforme,,Non
APP-11586,21/08/2023,Sophie Nguyen,224,Résolu,4.0,17.94,TEL,Réclamation,Oui,Non,,,Oui
APP-11587,17/03/2023,Amandine Faure,100,Résolu,5.0,11.74,Email,Réclamation,Oui,Non,Conforme,,Non
APP-11588,04/11/2023,Léa Girard,216,Résolu,4.0,,Téléphone,Litige paiement,Oui,Oui,Conforme,9.0,Non
APP-11589,31/03/2023,Léa Girard,218,Résolu,4.0,44.0,Chat,Relevé compteur,Oui,Non,Conforme,,Non
APP-11590,06/09/2023,Marie Lefevre,86,Non résolu,5.0,37.54,telephone,Réclamation,Oui,Non,Conforme,,Non
APP-11591,21/03/2023,Julien Marchand,198,Résolu,,20.07,Email,Facturation,Oui,Non,Conforme,0.0,Non
APP-11592,31/05/2023,Julien Marchand,148,Non résolu,5.0,12.8,TEL,Résiliation,Oui,Non,Conforme,4.0,Non
APP-11593,14/08/2023,Thomas Petit,171,Résolu,3.0,17.49,TEL,Litige paiement,Oui,Oui,Non conforme,,Non
APP-11594,08/05/2023,Amandine Faure,363,Résolu,3.0,10.31,telephone,Résiliation,Oui,Non,Non conforme,,Non
APP-11595,28/09/2023,Léa Girard,137,Résolu,4.0,15.79,telephone,Souscription contrat,Oui,Non,Conforme,10.0,Non
APP-11596,30/07/2023,Yanis Belkacem,205,Résolu,2.0,20.68,Chat,Déménagement,Oui,Non,Conforme,,Non
APP-11597,04/11/2023,Sophie Nguyen,269,Non résolu,5.0,39.99,TEL,Litige paiement,Oui,Non,Conforme,10.0,Non
APP-11598,19/08/2023,Yanis Belkacem,67,Résolu,4.0,28.85,Chat,Souscription contrat,Oui,Non,Non conforme,,Non
APP-11599,18/02/2023,Thomas Petit,226,Résolu,5.0,37.74,telephone,Relevé compteur,Oui,Oui,Conforme,8.0,Non
APP-11600,04/12/2023,Nicolas Roux,261,Résolu,5.0,26.7,TEL,Résiliation,Non,Non,Conforme,,Non
APP-11601,02/03/2023,Marie Lefevre,144,Résolu,3.0,13.33,Chat,Changement d'offre,Oui,Non,Conforme,,Non
APP-11602,16/07/2023,Fatima Zahra,111,Non résolu,3.0,26.05,TEL,Déménagement,Non,Non,Conforme,7.0,Non
APP-11603,29/04/2023,Marie Lefevre,310,Résolu,5.0,11.04,Chat,Réclamation,Oui,Non,Conforme,,Non
APP-11604,07/10/2023,Marie Lefevre,70,Résolu,3.0,,Email,Demande d'information,Oui,Non,Conforme,9.0,Non
APP-11605,27/09/2023,Léa Girard,204,Résolu,5.0,38.43,TEL,Facturation,Oui,Non,Conforme,8.0,Non
APP-11606,12/06/2023,Julien Marchand,229,Résolu,5.0,24.96,Téléphone,Facturation,Oui,Non,Conforme,7.0,Non
APP-11607,29/06/2023,Marie Lefevre,182,Résolu,5.0,34.83,telephone,Demande d'information,Oui,Non,Conforme,,Non
APP-11608,22/09/2023,Nicolas Roux,404,Résolu,5.0,36.75,TEL,Réclamation,Oui,Non,Conforme,,Non
APP-11609,14/01/2023,Nicolas Roux,313,Non résolu,5.0,39.9,Téléphone,Facturation,Oui,Non,Conforme,,Non
APP-11610,30/08/2023,Marie Lefevre,275,Non résolu,,39.08,telephone,Souscription contrat,Non,Non,Conforme,8.0,Non
APP-11611,11/05/2023,Marie Lefevre,66,Non résolu,4.0,44.61,Chat,Panne compteur,Oui,Non,Conforme,,Non
APP-11612,14/11/2023,Léa Girard,214,Résolu,,15.22,Email,Changement d'offre,Oui,Non,Conforme,,Non
APP-11613,09/06/2023,Thomas Petit,316,Résolu,1.0,26.11,Chat,Litige paiement,Oui,Oui,Conforme,,Non
APP-11614,21/07/2023,Sophie Nguyen,235,Résolu,4.0,25.88,Chat,Litige paiement,Oui,Non,Conforme,,Oui
APP-11615,16/08/2023,Amandine Faure,393,Résolu,5.0,39.01,Email,Réclamation,Oui,Non,Conforme,7.0,Non
APP-11616,02/08/2023,Sophie Nguyen,325,Résolu,4.0,23.05,Téléphone,Litige paiement,Non,Non,Conforme,,Non
APP-11617,16/09/2023,Yanis Belkacem,207,Résolu,3.0,20.14,Téléphone,Déménagement,Oui,Oui,Non conforme,,Non
APP-11618,25/05/2023,Julien Marchand,380,Non résolu,3.0,12.66,Téléphone,Panne compteur,Oui,Non,Conforme,3.0,Non
APP-11619,24/07/2023,Julien Marchand,215,Résolu,4.0,15.27,Email,Souscription contrat,Oui,Non,Conforme,10.0,Oui
APP-11620,02/09/2023,Fatima Zahra,411,Résolu,5.0,26.12,Chat,Souscription contrat,Non,Non,Conforme,,Non
APP-11621,07/02/2023,Yanis Belkacem,386,Résolu,4.0,31.86,Email,Relevé compteur,Oui,Non,Conforme,,Non
APP-11622,02/01/2023,Thomas Petit,266,Non résolu,2.0,21.77,Téléphone,Souscription contrat,Oui,Non,Non conforme,0.0,Non
APP-11623,22/09/2023,Léa Girard,103,Résolu,3.0,32.48,telephone,Relevé compteur,Oui,Non,Conforme,10.0,Non
APP-11624,28/11/2023,Léa Girard,259,Résolu,3.0,14.86,Chat,Facturation,Oui,Non,Conforme,,Non
APP-11625,15/03/2023,Thomas Petit,141,Résolu,5.0,18.31,Email,Demande d'information,Oui,Non,Conforme,,Non
APP-11626,06/04/2023,Léa Girard,185,Résolu,1.0,38.55,Email,Demande d'information,Non,Non,,,Non
APP-11627,20/05/2023,Yanis Belkacem,191,Résolu,5.0,18.57,TEL,Demande d'information,Oui,Oui,Conforme,,Non
APP-11628,08/10/2023,Yanis Belkacem,140,Résolu,4.0,21.86,TEL,Demande d'information,Oui,Non,Non conforme,,Non
APP-11629,18/03/2023,Karim Boudiaf,259,Résolu,4.0,,Email,Panne compteur,Oui,Non,Conforme,9.0,Non
APP-11630,01/06/2023,Nicolas Roux,192,Résolu,,,telephone,Demande d'information,Oui,Oui,Conforme,1.0,Non
APP-11631,12/04/2023,Marie Lefevre,347,Non résolu,,11.22,Téléphone,Demande d'information,Oui,Non,Conforme,4.0,Non
APP-11632,11/05/2023,Fatima Zahra,346,Résolu,4.0,37.45,Email,Réclamation,Oui,Non,Conforme,,Non
APP-11633,28/08/2023,Yanis Belkacem,257,Résolu,,14.48,Chat,Déménagement,Oui,Non,Conforme,8.0,Non
APP-11634,25/10/2023,Julien Marchand,140,Résolu,3.0,16.07,Chat,Changement d'offre,Oui,Non,Conforme,10.0,Oui
APP-11635,18/12/2023,Nicolas Roux,301,Résolu,5.0,40.34,Email,Panne compteur,Oui,Non,Conforme,,Non
APP-11636,25/03/2023,Marie Lefevre,164,Résolu,3.0,8.02,Chat,Changement d'offre,Oui,Non,Conforme,,Non
APP-11637,13/05/2023,Marie Lefevre,160,Résolu,3.0,40.21,Email,Changement d'offre,Oui,Non,Conforme,8.0,Non
APP-11638,02/05/2023,Yanis Belkacem,288,Non résolu,,35.76,Téléphone,Souscription contrat,Oui,Non,Conforme,8.0,Non
APP-11639,03/02/2023,Léa Girard,350,Non résolu,4.0,13.63,telephone,Réclamation,Oui,Oui,Conforme,6.0,Non
APP-11640,11/12/2023,Nicolas Roux,52,Résolu,5.0,11.47,telephone,Relevé compteur,Oui,Non,Conforme,,Non
APP-11641,05/02/2023,Julien Marchand,187,Résolu,5.0,25.99,TEL,Résiliation,Oui,Non,Conforme,9.0,Non
APP-11642,19/03/2023,Sophie Nguyen,155,Résolu,,16.81,Chat,Facturation,Non,Non,Conforme,10.0,Non
APP-11643,15/08/2023,Marie Lefevre,179,Résolu,5.0,41.61,TEL,Souscription contrat,Oui,Non,Conforme,8.0,Non
APP-11644,20/01/2023,Nicolas Roux,38,Résolu,,36.14,Email,Changement d'offre,Oui,Non,Conforme,9.0,Non
APP-11645,19/10/2023,Marie Lefevre,49,Résolu,5.0,13.72,Email,Résiliation,Oui,Non,Conforme,,Non
APP-11646,26/07/2023,Fatima Zahra,-7,Résolu,4.0,30.09,Email,Déménagement,Oui,Non,Conforme,,Non
APP-11647,14/12/2023,Nicolas Roux,195,Non résolu,5.0,44.98,Téléphone,Réclamation,Oui,Non,Conforme,,Non
APP-11648,11/06/2023,Thomas Petit,192,Non résolu,5.0,38.62,Email,Relevé compteur,Oui,Oui,Conforme,,Non
APP-11649,15/07/2023,Karim Boudiaf,364,Résolu,5.0,14.32,Téléphone,Panne compteur,Oui,Non,,7.0,Oui
APP-11650,25/12/2023,Karim Boudiaf,252,Non résolu,,30.76,telephone,Résiliation,Oui,Non,Conforme,8.0,Non
APP-11651,30/03/2023,Sophie Nguyen,48,Non résolu,5.0,41.69,Chat,Litige paiement,Oui,Non,Conforme,9.0,Non
APP-11652,29/11/2023,Nicolas Roux,285,,4.0,9.86,Téléphone,Relevé compteur,Oui,Non,Conforme,,Non
APP-11653,09/07/2023,Léa Girard,593,Résolu,4.0,9.29,TEL,Relevé compteur,Oui,Non,Conforme,,Non
APP-11654,18/10/2023,Léa Girard,52,Résolu,1.0,39.05,Email,Souscription contrat,Oui,Non,Conforme,10.0,Non
APP-11655,14/03/2023,Léa Girard,395,Résolu,4.0,13.95,TEL,Changement d'offre,Oui,Non,Conforme,10.0,Non
APP-11656,24/07/2023,Thomas Petit,235,Non résolu,4.0,16.79,telephone,Réclamation,Oui,Non,Conforme,9.0,Non
APP-11657,24/09/2023,Léa Girard,201,Résolu,2.0,9.84,Email,Demande d'information,Oui,Oui,Conforme,8.0,Non
APP-11658,05/02/2023,Amandine Faure,188,Résolu,3.0,30.51,telephone,Résiliation,Oui,Non,,0.0,Non
APP-11659,12/06/2023,Nicolas Roux,269,Résolu,,18.4,Téléphone,Déménagement,Oui,Non,Conforme,7.0,Non
APP-11660,01/02/2023,Sophie Nguyen,202,Non résolu,5.0,37.65,telephone,Facturation,,Non,Conforme,4.0,Non
APP-11661,24/10/2023,Marie Lefevre,138,Résolu,5.0,22.51,Chat,Changement d'offre,Oui,Non,,,Non
APP-11662,05/07/2023,Léa Girard,191,Résolu,,36.59,TEL,Relevé compteur,Oui,Non,,,Oui
APP-11663,14/06/2023,Nicolas Roux,272,Résolu,5.0,16.77,Chat,Litige paiement,Oui,Non,Conforme,7.0,Non
APP-11664,19/05/2023,Sophie Nguyen,301,Résolu,3.0,42.38,Chat,Déménagement,,Oui,Conforme,,Non
APP-11665,28/08/2023,Julien Marchand,406,Résolu,5.0,22.33,Email,Changement d'offre,Oui,Non,Conforme,9.0,Non
APP-11666,03/12/2023,Fatima Zahra,248,Non résolu,,36.68,telephone,Résiliation,Oui,Non,Conforme,,Non
APP-11667,25/11/2023,Amandine Faure,356,Non résolu,4.0,16.67,telephone,Résiliation,Oui,Non,,9.0,Non
APP-11668,04/07/2023,Amandine Faure,222,Résolu,4.0,43.58,TEL,Litige paiement,Oui,Non,Conforme,,Non
APP-11669,04/04/2023,Yanis Belkacem,234,Non résolu,2.0,32.71,Chat,Panne compteur,Oui,Non,Conforme,6.0,Non
APP-11670,05/07/2023,Thomas Petit,229,Résolu,5.0,30.62,telephone,Résiliation,Oui,Non,Conforme,10.0,Non
APP-11671,15/09/2023,Yanis Belkacem,259,Résolu,4.0,33.1,Téléphone,Facturation,Oui,Non,,8.0,Non
APP-11672,05/10/2023,Nicolas Roux,318,Résolu,4.0,43.04,TEL,Réclamation,Oui,Non,Conforme,8.0,Non
APP-11673,26/09/2023,Karim Boudiaf,199,Résolu,5.0,40.74,Email,Résiliation,Oui,Oui,Conforme,8.0,Non
APP-11674,13/10/2023,Yanis Belkacem,159,Résolu,5.0,18.42,Email,Litige paiement,Oui,Non,Conforme,9.0,Non
APP-11675,21/03/2023,Marie Lefevre,325,Résolu,5.0,43.64,telephone,Panne compteur,Non,Non,Conforme,,Non
APP-11676,15/02/2023,Amandine Faure,318,Résolu,5.0,44.63,Chat,Relevé compteur,Oui,Non,Conforme,,Non
APP-11677,14/01/2023,Nicolas Roux,-372,Non résolu,5.0,19.54,Téléphone,Facturation,Oui,Oui,Conforme,6.0,Non
APP-11678,18/07/2023,Amandine Faure,185,Résolu,5.0,24.38,Email,Réclamation,Oui,Non,Conforme,,Non
APP-11679,09/09/2023,Thomas Petit,219,Non résolu,5.0,17.66,telephone,Demande d'information,Oui,Non,Non conforme,9.0,Non
APP-11680,29/03/2023,Julien Marchand,329,Résolu,5.0,42.61,Email,Facturation,Oui,Non,Conforme,,Non
APP-11681,24/04/2023,Amandine Faure,198,Résolu,4.0,14.87,Chat,Résiliation,Oui,Oui,Conforme,,Non
APP-11682,30/11/2023,Karim Boudiaf,297,,5.0,10.29,telephone,Relevé compteur,Oui,Non,Conforme,,Non
APP-11683,01/10/2023,Yanis Belkacem,222,Résolu,,11.42,Email,Litige paiement,Oui,Non,Conforme,,Non
APP-11684,18/11/2023,Fatima Zahra,269,Résolu,,13.57,TEL,Facturation,Non,Non,Non conforme,9.0,Non
APP-11685,02/06/2023,Marie Lefevre,136,Résolu,4.0,43.82,Email,Litige paiement,Oui,Non,Conforme,,Non
APP-11686,28/12/2023,Sophie Nguyen,247,Résolu,4.0,17.13,Email,Litige paiement,Oui,Non,Conforme,,Non
APP-11687,14/10/2023,Thomas Petit,-29,Résolu,,25.43,telephone,Réclamation,Oui,Non,Conforme,4.0,Non
APP-11688,11/05/2023,Amandine Faure,348,Résolu,,35.89,TEL,Réclamation,Oui,Non,Conforme,9.0,Non
APP-11689,26/06/2023,Yanis Belkacem,309,Résolu,5.0,29.38,Chat,Panne compteur,Oui,Non,Conforme,,Non
APP-11690,09/02/2023,Amandine Faure,154,Résolu,5.0,22.89,Téléphone,Résiliation,Oui,Non,Conforme,10.0,Non
APP-11691,30/01/2023,Yanis Belkacem,397,Résolu,5.0,40.73,telephone,Déménagement,Oui,Non,Conforme,8.0,Non
APP-11692,04/05/2023,Julien Marchand,342,Résolu,,18.05,Téléphone,Déménagement,Oui,Non,Conforme,7.0,Non
APP-11693,07/04/2023,Léa Girard,140,Résolu,4.0,15.05,Email,Panne compteur,Oui,Non,Conforme,,Non
APP-11694,17/01/2023,Sophie Nguyen,192,Résolu,5.0,23.91,Chat,Déménagement,Oui,Oui,,,Non
APP-11695,11/10/2023,Julien Marchand,144,Résolu,1.0,38.75,Email,Déménagement,Oui,Oui,Conforme,,Non
APP-11696,31/05/2023,Marie Lefevre,271,Non résolu,4.0,27.66,Email,Demande d'information,Oui,Non,Non conforme,9.0,Oui
APP-11697,09/10/2023,Léa Girard,188,Résolu,2.0,18.65,TEL,Relevé compteur,Non,Non,Conforme,,Non
APP-11698,06/09/2023,Nicolas Roux,67,Non résolu,4.0,30.06,telephone,Litige paiement,Oui,Non,Conforme,8.0,Oui
APP-11699,17/04/2023,Fatima Zahra,233,Résolu,5.0,24.05,telephone,Litige paiement,Non,Non,Conforme,10.0,Non
APP-11700,30/04/2023,Karim Boudiaf,322,Résolu,5.0,20.73,Email,Réclamation,Oui,Non,Conforme,6.0,Non
APP-11701,29/10/2023,Nicolas Roux,249,Non résolu,3.0,35.12,Téléphone,Réclamation,Oui,Non,Conforme,10.0,Non
APP-11702,18/02/2023,Amandine Faure,288,Non résolu,4.0,38.38,Chat,Changement d'offre,Non,Oui,Conforme,5.0,Non
APP-11703,03/02/2023,Fatima Zahra,257,Résolu,5.0,28.96,Téléphone,Changement d'offre,Oui,Oui,Conforme,3.0,Non
APP-11704,20/11/2023,Amandine Faure,305,Résolu,4.0,22.78,Chat,Facturation,Oui,Non,Conforme,7.0,Non
APP-11705,06/02/2023,Thomas Petit,265,Non résolu,1.0,20.09,telephone,Résiliation,Oui,Non,Conforme,8.0,Non
APP-11706,21/06/2023,Marie Lefevre,228,Résolu,4.0,29.34,TEL,Souscription contrat,Oui,Non,Conforme,8.0,Non
APP-11707,29/10/2023,Yanis Belkacem,248,Non résolu,4.0,25.17,Chat,Souscription contrat,Oui,Non,Conforme,2.0,Non
APP-11708,28/10/2023,Sophie Nguyen,376,Résolu,3.0,,Chat,Facturation,Non,Oui,Conforme,10.0,Non
APP-11709,22/10/2023,Karim Boudiaf,294,Résolu,4.0,9.2,Téléphone,Résiliation,Oui,Non,Conforme,,Non
APP-11710,26/05/2023,Thomas Petit,278,Résolu,4.0,11.82,Chat,Changement d'offre,Oui,Oui,Conforme,10.0,Non
APP-11711,18/05/2023,Sophie Nguyen,427,Résolu,4.0,14.38,Email,Changement d'offre,Oui,Non,Conforme,,Non
APP-11712,17/11/2023,Thomas Petit,83,Résolu,4.0,42.72,TEL,Souscription contrat,,Non,Conforme,,Non
APP-11713,03/02/2023,Fatima Zahra,292,,4.0,38.29,Chat,Facturation,Oui,Non,Conforme,8.0,Non
APP-11714,09/07/2023,Julien Marchand,234,Résolu,3.0,20.86,TEL,Relevé compteur,Oui,Non,Conforme,7.0,Non
APP-11715,19/12/2023,Léa Girard,280,Non résolu,5.0,9.86,telephone,Souscription contrat,Oui,Non,Conforme,,Non
APP-11716,31/10/2023,Sophie Nguyen,251,Résolu,5.0,24.94,Email,Résiliation,Oui,Non,Conforme,8.0,Non
APP-11717,27/05/2023,Léa Girard,212,Résolu,5.0,,Téléphone,Relevé compteur,Oui,Oui,Conforme,,Non
APP-11718,08/11/2023,Amandine Faure,290,Résolu,5.0,17.36,Chat,Panne compteur,Oui,Non,Conforme,7.0,Non
APP-11719,15/01/2023,Julien Marchand,119,Résolu,4.0,29.37,telephone,Facturation,Non,Non,Conforme,,Non
APP-11720,31/12/2023,Marie Lefevre,337,Non résolu,5.0,38.37,Téléphone,Réclamation,Oui,Non,Conforme,,Non
APP-11721,05/04/2023,Thomas Petit,197,Non résolu,,25.66,Email,Réclamation,Oui,Non,Non conforme,7.0,Non
APP-11722,13/03/2023,Yanis Belkacem,124,Non résolu,1.0,37.81,Chat,Réclamation,Oui,Non,,5.0,Non
APP-11723,26/12/2023,Léa Girard,114,Résolu,4.0,20.14,Téléphone,Relevé compteur,Oui,Non,Conforme,7.0,Non
APP-11724,23/02/2023,Léa Girard,103,Non résolu,1.0,39.11,telephone,Déménagement,Oui,Non,Conforme,,Non
APP-11725,29/04/2023,Fatima Zahra,-14,Non résolu,4.0,16.19,telephone,Réclamation,Oui,Oui,Conforme,,Non
APP-11726,16/05/2023,Karim Boudiaf,348,Non résolu,4.0,38.47,Téléphone,Réclamation,Non,Oui,Conforme,,Non
APP-11727,30/12/2023,Yanis Belkacem,198,Résolu,5.0,22.23,telephone,Facturation,Oui,Non,Non conforme,,Non
APP-11728,26/07/2023,Amandine Faure,71,Résolu,5.0,42.5,TEL,Souscription contrat,Oui,Non,Conforme,10.0,Non
APP-11729,18/06/2023,Fatima Zahra,205,,3.0,12.39,Email,Facturation,Oui,Non,Conforme,10.0,Non
APP-11730,30/10/2023,Karim Boudiaf,257,Résolu,4.0,27.67,Téléphone,Changement d'offre,Oui,Non,Non conforme,5.0,Non
APP-11731,09/01/2023,Sophie Nguyen,280,Non résolu,3.0,9.21,Chat,Panne compteur,Oui,Oui,Non conforme,9.0,Non
APP-11732,12/06/2023,Sophie Nguyen,16,Résolu,,13.97,Email,Changement d'offre,Oui,Non,Conforme,,Non
APP-11733,06/02/2023,Julien Marchand,180,Résolu,5.0,32.29,Téléphone,Relevé compteur,Oui,Non,Conforme,8.0,Non
APP-11734,28/06/2023,Fatima Zahra,245,Résolu,,34.45,Téléphone,Relevé compteur,Oui,Non,Conforme,9.0,Non
APP-11735,10/05/2023,Thomas Petit,280,Résolu,5.0,10.53,Téléphone,Facturation,Oui,Non,Conforme,,Non
APP-11736,27/08/2023,Yanis Belkacem,153,Résolu,4.0,30.67,Email,Relevé compteur,Oui,Non,,,Non
APP-11737,16/01/2023,Thomas Petit,221,Non résolu,4.0,42.72,Email,Résiliation,Oui,Non,Conforme,6.0,Non
APP-11738,18/08/2023,Karim Boudiaf,187,Résolu,5.0,21.12,Téléphone,Réclamation,Oui,Oui,Conforme,3.0,Non
APP-11739,01/12/2023,Fatima Zahra,260,,4.0,28.37,Email,Souscription contrat,Oui,Non,Conforme,,Non
APP-11740,03/01/2023,Marie Lefevre,344,Résolu,5.0,38.14,TEL,Panne compteur,Oui,Non,Conforme,9.0,Non
APP-11741,26/02/2023,Karim Boudiaf,209,Résolu,3.0,30.64,telephone,Souscription contrat,Oui,Non,Conforme,10.0,Non
APP-11742,27/09/2023,Julien Marchand,116,Résolu,1.0,11.92,Téléphone,Litige paiement,Oui,Non,Conforme,9.0,Non
APP-11743,27/12/2023,Karim Boudiaf,176,Résolu,5.0,21.13,telephone,Demande d'information,Non,Non,Non conforme,7.0,Non
APP-11744,31/10/2023,Sophie Nguyen,396,Non résolu,4.0,32.35,TEL,Changement d'offre,Oui,Oui,Conforme,10.0,Oui
APP-11745,04/10/2023,Marie Lefevre,162,Résolu,5.0,10.59,TEL,Résiliation,Oui,Non,Non conforme,6.0,Non
APP-11746,18/02/2023,Fatima Zahra,131,Non résolu,4.0,13.8,telephone,Litige paiement,Oui,Oui,Conforme,,Non
APP-11747,12/01/2023,Léa Girard,204,,5.0,38.61,Téléphone,Résiliation,Oui,Non,Conforme,6.0,Non
APP-11748,05/12/2023,Yanis Belkacem,231,Résolu,,14.22,Email,Déménagement,Oui,Non,Conforme,8.0,Non
APP-11749,10/09/2023,Thomas Petit,192,Non résolu,5.0,40.54,Chat,Facturation,Oui,Non,Conforme,,Non
APP-11750,03/07/2023,Sophie Nguyen,103,Résolu,4.0,26.59,Email,Demande d'information,Oui,Non,Conforme,8.0,Non
APP-11751,23/01/2023,Karim Boudiaf,268,Résolu,,35.06,Chat,Panne compteur,Oui,Non,Conforme,8.0,Non
APP-11752,20/09/2023,Fatima Zahra,260,Résolu,3.0,31.3,Email,Réclamation,Oui,Non,Non conforme,,Non
APP-11753,05/01/2023,Amandine Faure,302,Non résolu,,22.92,TEL,Litige paiement,Oui,Oui,Conforme,,Non
APP-11754,19/06/2023,Thomas Petit,258,Résolu,4.0,33.07,Email,Réclamation,Oui,Non,Conforme,7.0,Non
APP-11755,13/07/2023,Marie Lefevre,386,Résolu,3.0,23.85,telephone,Souscription contrat,Oui,Non,Conforme,8.0,Non
APP-11756,12/02/2023,Thomas Petit,309,Résolu,4.0,13.42,Téléphone,Souscription contrat,Oui,Non,Non conforme,,Non
APP-11757,15/08/2023,Sophie Nguyen,289,Résolu,3.0,38.82,TEL,Panne compteur,Oui,Non,Conforme,,Non
APP-11758,04/05/2023,Yanis Belkacem,348,Résolu,4.0,23.96,Téléphone,Relevé compteur,Oui,Oui,Conforme,2.0,Non
APP-11759,29/04/2023,Yanis Belkacem,252,Résolu,,22.02,telephone,Souscription contrat,Oui,Oui,Conforme,5.0,Non
APP-11760,05/05/2023,Julien Marchand,223,Résolu,2.0,39.24,Téléphone,Facturation,Oui,Non,Conforme,5.0,Non
APP-11761,24/06/2023,Léa Girard,267,Non résolu,2.0,25.91,TEL,Déménagement,Oui,Non,Conforme,,Non
APP-11762,27/04/2023,Marie Lefevre,64,Non résolu,,29.2,telephone,Panne compteur,Non,Non,Conforme,,Non
APP-11763,08/02/2023,Fatima Zahra,252,Non résolu,5.0,20.03,Téléphone,Déménagement,Oui,Non,Conforme,,Non
APP-11764,11/02/2023,Nicolas Roux,231,Résolu,4.0,34.95,telephone,Changement d'offre,Oui,Non,Conforme,1.0,Non
APP-11765,11/10/2023,Karim Boudiaf,277,Résolu,2.0,20.79,Chat,Facturation,Oui,Non,Conforme,9.0,Non
APP-11766,15/12/2023,Nicolas Roux,333,Résolu,4.0,43.03,telephone,Souscription contrat,Oui,Non,Conforme,,Non
APP-11767,12/03/2023,Léa Girard,292,Résolu,4.0,22.81,Email,Panne compteur,Oui,Non,Conforme,7.0,Non
APP-11768,06/05/2023,Nicolas Roux,176,Résolu,5.0,44.64,telephone,Résiliation,Oui,Oui,Conforme,9.0,Non
APP-11769,17/11/2023,Amandine Faure,317,Résolu,,8.95,Chat,Réclamation,Oui,Non,Conforme,,Non
APP-11770,19/10/2023,Karim Boudiaf,388,Résolu,4.0,33.46,Téléphone,Réclamation,Oui,Oui,Conforme,8.0,Non
APP-11771,21/07/2023,Fatima Zahra,336,Non résolu,3.0,12.45,Téléphone,Souscription contrat,Oui,Non,Conforme,8.0,Non
APP-11772,08/05/2023,Nicolas Roux,123,Résolu,,19.37,Email,Relevé compteur,Oui,Non,Conforme,9.0,Non
APP-11773,23/10/2023,Fatima Zahra,291,Résolu,4.0,28.22,Téléphone,Relevé compteur,Oui,Non,Conforme,9.0,Non
APP-11774,26/02/2023,Sophie Nguyen,135,Résolu,3.0,14.32,Email,Changement d'offre,Oui,Non,Conforme,,Non
APP-11775,27/10/2023,Julien Marchand,214,Non résolu,2.0,23.47,TEL,Relevé compteur,Non,Non,Non conforme,7.0,Non
APP-11776,30/05/2023,Nicolas Roux,275,Résolu,5.0,11.11,Téléphone,Réclamation,Non,Non,Conforme,10.0,Non
APP-11777,11/07/2023,Karim Boudiaf,262,Résolu,4.0,22.54,Chat,Litige paiement,Oui,Non,Conforme,,Non
APP-11778,15/03/2023,Julien Marchand,334,Non résolu,5.0,14.03,TEL,Demande d'information,Oui,Non,Conforme,,Non
APP-11779,22/07/2023,Julien Marchand,388,Résolu,,16.65,Chat,Relevé compteur,Oui,Oui,,,Non
APP-11780,14/01/2023,Marie Lefevre,284,Résolu,4.0,42.28,Email,Réclamation,Oui,Non,Conforme,,Non
APP-11781,20/08/2023,Yanis Belkacem,207,Résolu,,23.53,Chat,Relevé compteur,Oui,Non,Conforme,7.0,Oui
APP-11782,21/06/2023,Fatima Zahra,68,Résolu,,9.06,Chat,Demande d'information,Non,Non,Conforme,3.0,Non
APP-11783,16/03/2023,Fatima Zahra,358,Résolu,5.0,29.58,Téléphone,Facturation,Oui,Non,Conforme,5.0,Non
APP-11784,29/09/2023,Marie Lefevre,231,,5.0,29.77,Téléphone,Réclamation,Oui,Oui,Conforme,8.0,Non
APP-11785,27/07/2023,Léa Girard,236,Résolu,5.0,22.71,Téléphone,Réclamation,Oui,Non,Conforme,8.0,Non
APP-11786,11/04/2023,Marie Lefevre,243,Non résolu,4.0,18.18,TEL,Changement d'offre,Oui,Non,Conforme,8.0,Non
APP-11787,08/11/2023,Marie Lefevre,279,Non résolu,2.0,34.25,Chat,Litige paiement,Oui,Non,Conforme,9.0,Non
APP-11788,22/09/2023,Léa Girard,282,,2.0,21.86,Email,Relevé compteur,Oui,Non,Conforme,7.0,Non
APP-11789,31/07/2023,Karim Boudiaf,215,Résolu,1.0,28.35,Chat,Résiliation,Oui,Non,Conforme,4.0,Non
APP-11790,17/06/2023,Nicolas Roux,231,Résolu,,38.8,Chat,Déménagement,Oui,Non,Conforme,9.0,Non
APP-11791,18/02/2023,Nicolas Roux,185,Résolu,1.0,37.81,Chat,Réclamation,Non,Non,Conforme,,Oui
APP-11792,14/04/2023,Marie Lefevre,176,Résolu,,38.24,Email,Relevé compteur,Oui,Non,Conforme,8.0,Non
APP-11793,09/07/2023,Marie Lefevre,175,Résolu,,42.42,telephone,Facturation,Oui,Non,Conforme,,Non
APP-11794,16/10/2023,Nicolas Roux,230,Résolu,4.0,20.49,Chat,Souscription contrat,Non,Non,Conforme,,Non
APP-11795,01/03/2023,Karim Boudiaf,159,Résolu,3.0,40.22,Chat,Relevé compteur,Oui,Non,Conforme,9.0,Non
